RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
2113.0,93,58.25,38.8235294117647,38,12.0,86.27450980392157,13.4,75.0,-0.06640625,-0.05859375,0.39,0.0,10.15625
2403.5,93,63.5,41.568627450980394,38,14.0,89.80392156862744,13.4,76.0,-0.3046875,-0.12109375,0.59,-3.125,10.15625
2349.0,93,64.5,43.13725490196079,38,13.5,91.37254901960785,13.5,78.0,-0.0078125,-0.03515625,0.69,-2.34375,10.9375
2353.5,93,64.0,45.09803921568628,38,13.5,91.76470588235294,13.4,80.0,-0.06640625,-0.0546875,0.71,-2.34375,10.9375
2370.5,93,65.5,45.88235294117647,37,13.5,91.76470588235294,13.4,82.0,-0.1640625,-0.12890625,0.73,-2.34375,11.71875
2374.25,93,65.0,45.490196078431374,37,14.0,91.37254901960785,13.4,85.0,-0.11328125,-0.11328125,0.74,-2.34375,11.71875
2393.75,93,66.25,45.490196078431374,37,14.0,91.76470588235294,13.5,86.0,-0.15625,-0.15234375,0.745,-3.125,10.9375
2379.75,93,65.0,45.490196078431374,37,14.0,91.37254901960785,13.4,87.0,-0.109375,-0.03515625,0.745,-3.125,10.15625
2395.0,93,66.0,45.490196078431374,37,14.0,91.76470588235294,13.5,90.0,-0.0390625,-0.06640625,0.745,-2.34375,10.15625
2388.25,93,62.5,45.490196078431374,37,6.0,94.50980392156863,13.5,91.0,-0.07421875,-0.30078125,0.76,-7.03125,3.125
1927.25,92,47.25,33.333333333333336,37,13.5,81.17647058823529,13.4,92.0,0.07421875,-0.43359375,0.745,0.0,0.0
1733.25,92,11.0,15.686274509803921,37,14.0,26.666666666666668,13.5,92.0,-0.39453125,-0.546875,0.755,0.0,0.0
1705.25,92,9.25,14.901960784313726,37,15.0,20.0,13.4,91.0,-0.38671875,-0.39453125,0.755,0.0,0.0
1674.75,92,9.0,14.509803921568627,37,-2.5,18.823529411764707,13.5,88.0,-0.15234375,-0.234375,0.76,0.0,0.0
1616.0,92,8.25,14.509803921568627,37,-3.0,18.823529411764707,13.5,85.0,1.6640625,1.9609375,0.755,0.0,0.0
1549.0,92,8.0,14.117647058823529,37,-3.0,18.431372549019606,13.3,81.0,2.2734375,2.15234375,0.74,0.0,0.0
1491.0,92,7.5,14.117647058823529,37,-4.0,18.823529411764707,13.4,77.0,2.1484375,2.17578125,0.45,0.0,0.0
1395.75,92,6.75,13.72549019607843,37,-4.5,18.823529411764707,13.4,72.0,2.1328125,2.1875,0.42,0.0,0.0
1329.25,92,6.25,13.72549019607843,37,-5.5,18.823529411764707,13.3,68.0,2.234375,2.55078125,0.405,0.0,0.0
1176.75,92,6.0,12.941176470588236,37,28.5,22.352941176470587,13.4,66.0,2.2109375,2.42578125,0.395,0.0,0.0
897.75,93,5.75,13.72549019607843,38,-7.5,31.372549019607842,13.4,63.0,0.40234375,0.10546875,0.385,0.0,0.0
