date, COOLANT_TEMP, MAF, THROTTLE_POS, INTAKE_TEMP, TIMING_ADVANCE, ENGINE_LOAD, ELM_VOLTAGE, SPEED, O2_S1_WR_CURRENT, O2_S5_WR_CURRENT, O2_B1S2, O2_B2S2, SHORT_FUEL_TRIM_1, LONG_FUEL_TRIM_1, SHORT_FUEL_TRIM_2, LONG_FUEL_TRIM_2, 
2021-08-23_14:01:24, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.019607843137255 percent, 13.7 volt, 0.0 kph, -0.01171875 milliampere, -0.01171875 milliampere, 0.445 volt, 0.665 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:25, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.03125 milliampere, -0.015625 milliampere, 0.445 volt, 0.665 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:27, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0078125 milliampere, -0.015625 milliampere, 0.445 volt, 0.665 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:28, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.015625 milliampere, 0.445 volt, 0.66 volt, -0.78125 percent, 6.25 percent, -2.34375 percent, 2.34375 percent, 
2021-08-23_14:01:29, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.015625 milliampere, -0.02734375 milliampere, 0.445 volt, 0.66 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:30, 94 degC, 3.75 gps, 12.549019607843137 percent, 33 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.03125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.655 volt, -0.78125 percent, 6.25 percent, -2.34375 percent, 2.34375 percent, 
2021-08-23_14:01:31, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.015625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.655 volt, -2.34375 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:32, 94 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, 0.00390625 milliampere, 0.445 volt, 0.65 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:33, 95 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.00390625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.65 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:34, 95 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, 0.00390625 milliampere, 0.445 volt, 0.65 volt, 0.0 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:35, 95 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.01171875 milliampere, 0.445 volt, 0.645 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:36, 95 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 7.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, 0.0 milliampere, 0.445 volt, 0.64 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:37, 95 degC, 4.0 gps, 12.549019607843137 percent, 33 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.015625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.64 volt, -1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:38, 95 degC, 3.75 gps, 12.156862745098039 percent, 33 degC, 6.5 degree, 29.019607843137255 percent, 13.7 volt, 0.0 kph, -0.0234375 milliampere, -0.046875 milliampere, 0.445 volt, 0.64 volt, -0.78125 percent, 6.25 percent, -2.34375 percent, 2.34375 percent, 
2021-08-23_14:01:39, 95 degC, 3.75 gps, 12.549019607843137 percent, 33 degC, 2.0 degree, 31.372549019607842 percent, 13.6 volt, 0.0 kph, -0.21875 milliampere, -0.13671875 milliampere, 0.445 volt, 0.64 volt, -8.59375 percent, 6.25 percent, -6.25 percent, 2.34375 percent, 
2021-08-23_14:01:40, 95 degC, 3.75 gps, 12.549019607843137 percent, 33 degC, 9.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, 0.04296875 milliampere, 0.0234375 milliampere, 0.445 volt, 0.635 volt, -4.6875 percent, 6.25 percent, -6.25 percent, 2.34375 percent, 
2021-08-23_14:01:41, 95 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, 0.04296875 milliampere, 0.0625 milliampere, 0.445 volt, 0.63 volt, -4.6875 percent, 6.25 percent, -3.125 percent, 2.34375 percent, 
2021-08-23_14:01:42, 96 degC, 4.25 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 30.19607843137255 percent, 13.6 volt, 0.0 kph, 0.06640625 milliampere, 0.05859375 milliampere, 0.445 volt, 0.63 volt, -1.5625 percent, 6.25 percent, -2.34375 percent, 2.34375 percent, 
2021-08-23_14:01:43, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 4.5 degree, 30.19607843137255 percent, 13.6 volt, 0.0 kph, 0.04296875 milliampere, 0.046875 milliampere, 0.445 volt, 0.63 volt, 0.0 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:01:44, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0078125 milliampere, 0.0 milliampere, 0.445 volt, 0.625 volt, -1.5625 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:01:45, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, -0.0078125 milliampere, 0.445 volt, 0.62 volt, 0.0 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:46, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, -0.00390625 milliampere, 0.445 volt, 0.62 volt, -0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:47, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0078125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.62 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:48, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.00390625 milliampere, 0.0 milliampere, 0.445 volt, 0.615 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:49, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.615 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:51, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, -0.0078125 milliampere, 0.445 volt, 0.615 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:52, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, -0.015625 milliampere, 0.0 milliampere, 0.445 volt, 0.61 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:53, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.019607843137255 percent, 13.5 volt, 0.0 kph, -0.015625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.61 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:54, 96 degC, 3.75 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.605 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:01:55, 96 degC, 3.75 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.019607843137255 percent, 13.5 volt, 0.0 kph, -0.01171875 milliampere, -0.015625 milliampere, 0.445 volt, 0.605 volt, 0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:56, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.02734375 milliampere, -0.0234375 milliampere, 0.445 volt, 0.605 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:01:57, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.5 degree, 29.019607843137255 percent, 13.7 volt, 0.0 kph, -0.01171875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.605 volt, 0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:01:58, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 3.5 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, 0.00390625 milliampere, 0.445 volt, 0.6 volt, 0.78125 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:01:59, 96 degC, 3.5 gps, 12.156862745098039 percent, 34 degC, 8.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0625 milliampere, -0.078125 milliampere, 0.445 volt, 0.6 volt, -1.5625 percent, 6.25 percent, -2.34375 percent, 2.34375 percent, 
2021-08-23_14:02:00, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 7.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0625 milliampere, -0.05859375 milliampere, 0.445 volt, 0.6 volt, -2.34375 percent, 6.25 percent, -3.90625 percent, 2.34375 percent, 
2021-08-23_14:02:01, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 7.5 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, 0.01953125 milliampere, 0.03125 milliampere, 0.445 volt, 0.595 volt, -2.34375 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:02:02, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 3.5 degree, 30.19607843137255 percent, 13.6 volt, 0.0 kph, 0.05078125 milliampere, 0.03515625 milliampere, 0.445 volt, 0.595 volt, 0.78125 percent, 6.25 percent, -1.5625 percent, 2.34375 percent, 
2021-08-23_14:02:03, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.01171875 milliampere, 0.02734375 milliampere, 0.445 volt, 0.595 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:04, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, -0.03125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.595 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:05, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, 0.0 milliampere, 0.445 volt, 0.59 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:06, 96 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, -0.00390625 milliampere, 0.445 volt, 0.59 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:07, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.00390625 milliampere, 0.445 volt, 0.59 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:08, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.03125 milliampere, 0.445 volt, 0.58 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:09, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.58 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:10, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.01953125 milliampere, 0.445 volt, 0.58 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:11, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.00390625 milliampere, 0.0 milliampere, 0.445 volt, 0.58 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:12, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 5.0 degree, 29.41176470588235 percent, 13.5 volt, 0.0 kph, -0.00390625 milliampere, -0.01171875 milliampere, 0.445 volt, 0.58 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:13, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, 0.0 milliampere, 0.445 volt, 0.58 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:14, 97 degC, 4.0 gps, 12.549019607843137 percent, 34 degC, 6.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, 0.00390625 milliampere, 0.0 milliampere, 0.445 volt, 0.58 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:15, 97 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.019607843137255 percent, 13.5 volt, 0.0 kph, -0.015625 milliampere, 0.0 milliampere, 0.445 volt, 0.58 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:16, 97 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.00390625 milliampere, -0.01953125 milliampere, 0.445 volt, 0.575 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:17, 97 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 4.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0234375 milliampere, -0.01953125 milliampere, 0.445 volt, 0.575 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:19, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.019607843137255 percent, 13.5 volt, 0.0 kph, -0.01171875 milliampere, -0.01953125 milliampere, 0.445 volt, 0.575 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:20, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, -0.0078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.575 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:02:21, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0234375 milliampere, 0.0 milliampere, 0.445 volt, 0.575 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:22, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.5 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, -0.00390625 milliampere, 0.445 volt, 0.575 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:23, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.019607843137255 percent, 13.7 volt, 0.0 kph, -0.00390625 milliampere, -0.015625 milliampere, 0.445 volt, 0.57 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:24, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.015625 milliampere, 0.0078125 milliampere, 0.445 volt, 0.57 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:25, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 4.5 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, 0.00390625 milliampere, -0.0078125 milliampere, 0.445 volt, 0.57 volt, 0.0 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:26, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.5 volt, 0.0 kph, -0.02734375 milliampere, -0.01171875 milliampere, 0.445 volt, 0.57 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:27, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.57 volt, 0.0 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:28, 98 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, -0.0234375 milliampere, -0.01171875 milliampere, 0.445 volt, 0.57 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:29, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.01171875 milliampere, 0.445 volt, 0.57 volt, -0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:30, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.01953125 milliampere, 0.445 volt, 0.565 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:31, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.80392156862745 percent, 13.7 volt, 0.0 kph, -0.0078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.565 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:02:32, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, 0.0 milliampere, 0.445 volt, 0.565 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:33, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.80392156862745 percent, 13.7 volt, 0.0 kph, -0.0078125 milliampere, -0.01171875 milliampere, 0.445 volt, 0.565 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:34, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.80392156862745 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, 0.0 milliampere, 0.445 volt, 0.565 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:35, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, -0.01171875 milliampere, 0.445 volt, 0.56 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:36, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.03125 milliampere, -0.015625 milliampere, 0.445 volt, 0.565 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:37, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.56 volt, -0.78125 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:02:38, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.56 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:39, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.56 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:40, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.56 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:41, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, -0.00390625 milliampere, 0.445 volt, 0.56 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:42, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.80392156862745 percent, 13.5 volt, 0.0 kph, -0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:43, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.00390625 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, -0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:45, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, 0.78125 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:46, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:47, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, -0.01171875 milliampere, -0.015625 milliampere, 0.445 volt, 0.555 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:48, 99 degC, 3.75 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.019607843137255 percent, 13.6 volt, 0.0 kph, -0.01953125 milliampere, -0.01953125 milliampere, 0.445 volt, 0.555 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:49, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 7.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, 0.0 milliampere, 0.445 volt, 0.555 volt, 1.5625 percent, 6.25 percent, -0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:50, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, 0.0 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, 0.0 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:51, 99 degC, 3.75 gps, 12.549019607843137 percent, 35 degC, 6.5 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.0078125 milliampere, 0.01953125 milliampere, 0.445 volt, 0.55 volt, 1.5625 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:02:52, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.015625 milliampere, -0.0078125 milliampere, 0.445 volt, 0.555 volt, 0.78125 percent, 6.25 percent, 1.5625 percent, 2.34375 percent, 
2021-08-23_14:02:53, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.7 volt, 0.0 kph, -0.01171875 milliampere, -0.01171875 milliampere, 0.445 volt, 0.555 volt, 2.34375 percent, 6.25 percent, 0.0 percent, 2.34375 percent, 
2021-08-23_14:02:54, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 6.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, 0.0 milliampere, 0.0078125 milliampere, 0.445 volt, 0.55 volt, 0.78125 percent, 6.25 percent, 0.78125 percent, 2.34375 percent, 
2021-08-23_14:02:55, 99 degC, 4.0 gps, 12.549019607843137 percent, 35 degC, 5.0 degree, 29.41176470588235 percent, 13.6 volt, 0.0 kph, -0.01171875 milliampere, -0.0078125 milliampere, 0.445 volt, 0.55 volt, 2.34375 percent, 6.25 percent, 1.5625 percent, 2.34375 percent, 
