RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
1447.75,104,23.0,21.96078431372549,34,22.5,60.3921568627451,13.6,77.0,0.02734375,0.046875,0.755,-1.5625,-1.5625
1444.0,104,15.5,17.647058823529413,34,14.0,44.705882352941174,13.7,77.0,-0.046875,-0.02734375,0.76,-2.34375,-2.34375
1445.25,104,11.75,16.07843137254902,34,21.0,34.11764705882353,13.7,77.0,-0.0546875,-0.01171875,0.755,-2.34375,-3.125
1440.25,104,11.25,16.07843137254902,34,36.0,31.764705882352942,13.6,77.0,0.03515625,0.0234375,0.755,-0.78125,-2.34375
1435.5,104,17.0,18.431372549019606,34,23.0,42.745098039215684,13.7,77.0,-0.11328125,-0.109375,0.76,-3.90625,-3.125
1433.0,104,19.75,19.607843137254903,34,23.0,50.588235294117645,13.6,77.0,0.04296875,0.12890625,0.76,-0.78125,0.78125
1431.25,104,20.25,20.392156862745097,34,22.5,54.11764705882353,13.6,76.0,0.0390625,0.078125,0.755,3.90625,3.90625
1429.25,104,20.25,20.392156862745097,34,23.0,54.509803921568626,13.6,77.0,-0.03125,-0.08984375,0.755,4.6875,0.0
1433.0,104,22.5,22.745098039215687,34,15.5,61.1764705882353,13.6,77.0,-0.15234375,-0.19921875,0.76,0.78125,-3.125
1453.0,104,33.75,29.41176470588235,34,11.0,83.52941176470588,13.6,77.0,-0.06640625,0.09765625,0.725,-0.78125,1.5625
1777.25,104,31.75,24.313725490196077,34,21.0,65.88235294117646,13.6,77.0,-0.11328125,-0.12109375,0.755,-3.125,-1.5625
1450.0,105,19.0,20.0,34,23.0,52.94117647058823,13.6,77.0,0.046875,-0.01953125,0.755,0.78125,-2.34375
1453.0,105,29.25,25.098039215686274,34,13.5,70.19607843137256,13.6,77.0,0.03515625,0.015625,0.75,2.34375,0.0
1649.0,104,27.75,23.92156862745098,34,20.0,64.31372549019608,13.6,78.0,-0.12890625,-0.12109375,0.75,-1.5625,-4.6875
1464.75,105,16.75,18.431372549019606,34,25.5,46.666666666666664,13.6,78.0,0.04296875,0.0625,0.75,-1.5625,-0.78125
1454.25,105,16.0,18.03921568627451,34,29.0,44.705882352941174,13.6,78.0,0.0234375,0.0,0.75,-1.5625,-0.78125
1451.25,105,16.0,18.03921568627451,34,31.5,42.35294117647059,13.6,77.0,0.02734375,0.03125,0.75,1.5625,-0.78125
1444.0,105,11.5,16.07843137254902,34,36.0,32.549019607843135,13.7,77.0,0.015625,0.03125,0.75,2.34375,0.78125
1438.5,105,7.0,14.117647058823529,34,26.0,20.392156862745097,13.6,77.0,0.03125,0.12109375,0.75,1.5625,5.46875
1420.25,105,7.25,14.117647058823529,34,17.0,18.823529411764707,13.6,76.0,-0.06640625,-0.046875,0.75,0.0,4.6875
1420.25,105,7.25,14.117647058823529,35,3.0,18.823529411764707,13.7,76.0,-0.09375,-0.1015625,0.75,-0.78125,0.0
1406.25,105,7.0,14.117647058823529,35,-4.0,18.823529411764707,13.7,75.0,0.3359375,0.8828125,0.745,0.0,0.0
1394.0,105,7.0,13.72549019607843,35,7.5,18.823529411764707,13.6,75.0,2.07421875,1.85546875,0.375,0.0,0.0
1547.0,105,18.0,18.03921568627451,35,23.0,40.78431372549019,13.7,75.0,-0.6953125,-0.6015625,0.3,0.0,0.0
1458.5,105,7.25,14.117647058823529,35,23.0,21.96078431372549,13.6,75.0,-0.15234375,-0.1640625,0.265,1.5625,1.5625
1390.25,105,6.75,13.72549019607843,35,16.5,18.823529411764707,13.6,75.0,-0.1328125,-0.08984375,0.245,2.34375,4.6875
1387.75,105,6.75,13.72549019607843,35,1.5,18.431372549019606,13.6,75.0,-0.2734375,-0.2890625,0.23,0.0,0.0
1392.75,105,6.75,13.72549019607843,35,-3.0,18.431372549019606,13.7,75.0,0.90234375,1.390625,0.22,0.0,0.0
1396.25,105,6.75,13.72549019607843,35,-4.5,18.431372549019606,13.6,75.0,2.10546875,2.375,0.175,0.0,0.0
1400.75,105,6.75,13.72549019607843,35,-4.5,18.431372549019606,13.7,75.0,2.421875,2.23046875,0.155,0.0,0.0
1397.5,105,6.75,13.72549019607843,35,-4.0,18.823529411764707,13.7,75.0,2.47265625,2.2578125,0.145,0.0,0.0
1403.0,105,7.0,13.72549019607843,35,-4.0,18.431372549019606,13.7,75.0,2.1953125,2.5703125,0.14,0.0,0.0
1403.75,105,7.0,13.72549019607843,35,-4.0,18.431372549019606,13.7,75.0,2.26171875,2.50390625,0.135,0.0,0.0
1358.5,105,6.75,13.72549019607843,35,-6.0,20.784313725490197,13.7,75.0,2.46484375,2.265625,0.135,0.0,0.0
1071.75,105,5.0,12.941176470588236,35,15.0,19.607843137254903,13.7,75.0,0.9609375,0.6328125,0.135,0.0,0.0
1376.75,104,11.75,16.862745098039216,35,27.5,27.84313725490196,13.7,75.0,-0.12890625,-0.12109375,0.135,0.0,0.0
1531.75,104,20.75,19.607843137254903,35,15.0,47.450980392156865,13.6,75.0,-0.29296875,-0.19921875,0.14,-1.5625,-1.5625
1719.75,104,22.75,20.0,35,18.5,45.88235294117647,13.7,76.0,0.00390625,-0.02734375,0.145,2.34375,1.5625
1679.5,104,22.5,20.0,35,18.5,52.15686274509804,13.6,76.0,-0.11328125,-0.07421875,0.155,1.5625,2.34375
1417.75,104,20.5,19.607843137254903,35,16.5,53.333333333333336,13.6,76.0,-0.0859375,-0.08984375,0.16,1.5625,2.34375
1423.75,104,19.75,19.607843137254903,35,16.5,52.94117647058823,13.6,76.0,-0.12890625,-0.1171875,0.165,0.78125,1.5625
