RPM,FuelLoad,VE_Current,Lambda_Target,Lambda_Measured,Lambda_Error,CLT,MAT,Lambda_Error_Abs
1731.0,69.0,62.31875,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1726.0,70.0,62.94500000000001,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1726.0,71.0,63.94500000000001,0.9756410256410256,0.962,-0.013981603153745081,77.0,-24.0,0.013981603153745081
1723.0,72.0,64.9225,0.9743589743589745,0.992,0.018105263157894635,77.0,-24.0,0.018105263157894635
1730.0,70.0,62.975,0.976923076923077,0.985,0.008267716535432972,77.0,-24.0,0.008267716535432972
1729.0,69.0,62.306250000000006,0.976923076923077,0.892,-0.08692913385826778,77.0,-24.0,0.08692913385826778
1725.0,69.0,62.28125,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1734.0,71.0,64.00500000000001,0.9756410256410257,0.992,0.016767411300919743,77.0,-24.0,0.016767411300919743
1721.0,71.0,63.9075,0.9756410256410258,0.885,-0.0929040735873852,77.0,-24.0,0.0929040735873852
1732.0,72.0,64.99,0.9743589743589746,0.985,0.010921052631578724,77.0,-24.0,0.010921052631578724
1728.0,72.0,64.96,0.9743589743589745,0.992,0.018105263157894635,77.0,-24.0,0.018105263157894635
1725.0,69.0,62.28125,0.976923076923077,0.885,-0.09409448818897645,77.0,-24.0,0.09409448818897645
1734.0,68.0,61.67000000000001,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1728.0,70.0,62.959999999999994,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1726.0,71.0,63.94500000000001,0.9756410256410256,1.0,0.024967148488830512,77.0,-24.0,0.024967148488830512
1736.0,72.0,65.02,0.9743589743589746,1.0,0.026315789473683997,77.0,-24.0,0.026315789473683997
1721.0,72.0,64.9075,0.9743589743589745,1.0,0.026315789473684115,77.0,-24.0,0.026315789473684115
1730.0,69.0,62.3125,0.976923076923077,0.977,7.874015748021011e-05,77.0,-24.0,7.874015748021011e-05
1728.0,69.0,62.3,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1727.0,70.0,62.9525,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1732.0,71.0,63.99000000000001,0.9756410256410257,0.992,0.016767411300919743,77.0,-24.0,0.016767411300919743
1725.0,72.0,64.9375,0.9743589743589745,0.992,0.018105263157894635,77.0,-24.0,0.018105263157894635
1730.0,71.0,63.975,0.9756410256410257,0.992,0.016767411300919743,77.0,-24.0,0.016767411300919743
1727.0,69.0,62.293749999999996,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1727.0,68.0,61.635,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1734.0,70.0,63.00500000000001,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1732.0,71.0,63.99000000000001,0.9756410256410257,1.0,0.024967148488830394,77.0,-24.0,0.024967148488830394
1732.0,72.0,64.99,0.9743589743589746,0.985,0.010921052631578724,77.0,-24.0,0.010921052631578724
1728.0,72.0,64.96,0.9743589743589745,0.892,-0.08452631578947375,77.0,-24.0,0.08452631578947375
1730.0,69.0,62.3125,0.976923076923077,1.0,0.0236220472440944,77.0,-24.0,0.0236220472440944
1731.0,68.0,61.655,0.976923076923077,0.992,0.01543307086614164,77.0,-24.0,0.01543307086614164
1726.0,69.0,62.28750000000001,0.976923076923077,0.892,-0.08692913385826778,77.0,-24.0,0.08692913385826778
1729.0,71.0,63.96750000000001,0.9756410256410257,0.992,0.016767411300919743,77.0,-24.0,0.016767411300919743
1728.0,72.0,64.96,0.9743589743589745,0.985,0.010921052631578838,77.0,-24.0,0.010921052631578838
1724.0,72.0,64.93,0.9743589743589745,0.992,0.018105263157894635,77.0,-24.0,0.018105263157894635
1724.0,69.0,62.275000000000006,0.976923076923077,0.985,0.008267716535432972,77.0,-27.0,0.008267716535432972
1722.0,70.0,62.915000000000006,0.976923076923077,1.0,0.0236220472440944,77.0,-27.0,0.0236220472440944
1723.0,71.0,63.9225,0.9756410256410258,1.0,0.02496714848883028,77.0,-27.0,0.02496714848883028
1725.0,72.0,64.9375,0.9743589743589745,0.985,0.010921052631578838,77.0,-26.0,0.010921052631578838
1725.0,70.0,62.9375,0.976923076923077,1.0,0.0236220472440944,77.0,-26.0,0.0236220472440944
1725.0,69.0,62.28125,0.976923076923077,0.992,0.01543307086614164,77.0,-26.0,0.01543307086614164
1729.0,69.0,62.306250000000006,0.976923076923077,0.992,0.01543307086614164,77.0,-26.0,0.01543307086614164
1721.0,71.0,63.9075,0.9756410256410258,1.0,0.02496714848883028,77.0,-25.0,0.02496714848883028
1722.0,71.0,63.915000000000006,0.9756410256410257,1.0,0.024967148488830394,77.0,-25.0,0.024967148488830394
1720.0,72.0,64.89999999999999,0.9743589743589745,1.0,0.026315789473684115,77.0,-25.0,0.026315789473684115
1716.0,70.0,62.86999999999999,0.976923076923077,0.985,0.008267716535432972,77.0,-25.0,0.008267716535432972
1724.0,73.0,65.92999999999999,0.9730769230769232,1.0,0.02766798418972322,77.0,-25.0,0.02766798418972322
1724.0,73.0,65.92999999999999,0.9730769230769232,0.992,0.019446640316205428,77.0,-25.0,0.019446640316205428
1721.0,76.0,68.9075,0.9692307692307693,0.992,0.02349206349206337,77.0,-25.0,0.02349206349206337
1728.0,77.0,70.38,0.9692307692307693,1.0,0.031746031746031626,77.0,-25.0,0.031746031746031626
1721.0,77.0,70.331875,0.9692307692307693,1.0,0.031746031746031626,77.0,-25.0,0.031746031746031626
1725.0,75.0,67.9375,0.9705128205128206,1.0,0.030383091149273338,77.0,-25.0,0.030383091149273338
1718.0,74.0,66.88499999999999,0.9717948717948719,0.877,-0.0975461741424803,77.0,-25.0,0.0975461741424803
1724.0,76.0,68.92999999999999,0.9692307692307693,0.992,0.02349206349206337,77.0,-25.0,0.02349206349206337
1722.0,76.0,68.915,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1719.0,78.0,71.74375,0.9692307692307693,0.885,-0.086904761904762,77.0,-24.0,0.086904761904762
1724.0,76.0,68.92999999999999,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1725.0,74.0,66.9375,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1718.0,73.0,65.885,0.9730769230769232,0.892,-0.08332015810276687,77.0,-24.0,0.08332015810276687
1725.0,76.0,68.9375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1725.0,76.0,68.9375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1722.0,77.0,70.33875,0.9692307692307693,0.931,-0.039444444444444504,77.0,-24.0,0.039444444444444504
1722.0,76.0,68.915,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1721.0,74.0,66.9075,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1725.0,74.0,66.9375,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1722.0,76.0,68.915,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1724.0,77.0,70.35249999999999,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1725.0,77.0,70.359375,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1726.0,74.0,66.945,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1726.0,73.0,65.94500000000001,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1724.0,75.0,67.93,0.9705128205128206,1.0,0.030383091149273338,77.0,-24.0,0.030383091149273338
1723.0,76.0,68.9225,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1720.0,78.0,71.75,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1727.0,77.0,70.373125,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1724.0,74.0,66.92999999999999,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1725.0,75.0,67.9375,0.9705128205128206,0.962,-0.008771466314399085,77.0,-24.0,0.008771466314399085
1727.0,75.0,67.95250000000001,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1726.0,77.0,70.36625000000001,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1728.0,78.0,71.8,0.9692307692307693,0.892,-0.07968253968253977,77.0,-24.0,0.07968253968253977
1727.0,77.0,70.373125,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1725.0,74.0,66.9375,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1732.0,74.0,66.99,0.9717948717948719,0.877,-0.0975461741424803,77.0,-24.0,0.0975461741424803
1722.0,76.0,68.915,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1725.0,76.0,68.9375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1729.0,77.0,70.386875,0.9692307692307693,0.946,-0.023968253968254128,77.0,-24.0,0.023968253968254128
1718.0,74.0,66.88499999999999,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1732.0,73.0,65.99,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1730.0,73.0,65.975,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1720.0,76.0,68.89999999999999,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1742.0,76.0,69.065,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1726.0,77.0,70.36625000000001,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1730.0,76.0,68.97500000000001,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1736.0,73.0,66.02,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1723.0,73.0,65.9225,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1714.0,75.0,67.855,0.9705128205128206,1.0,0.030383091149273338,77.0,-24.0,0.030383091149273338
1728.0,77.0,70.38,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1713.0,77.0,70.27687499999999,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1727.0,74.0,66.9525,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1730.0,73.0,65.975,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1720.0,75.0,67.89999999999999,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1733.0,76.0,68.9975,0.9692307692307693,0.892,-0.07968253968253977,77.0,-24.0,0.07968253968253977
1723.0,77.0,70.345625,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1723.0,78.0,71.76875,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1725.0,74.0,66.9375,0.9717948717948719,0.892,-0.08211081794195259,77.0,-24.0,0.08211081794195259
1724.0,73.0,65.92999999999999,0.9730769230769232,0.985,0.012252964426877358,77.0,-24.0,0.012252964426877358
1723.0,74.0,66.9225,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1725.0,76.0,68.9375,0.9692307692307693,0.885,-0.086904761904762,77.0,-24.0,0.086904761904762
1717.0,77.0,70.30437500000001,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1733.0,77.0,70.41437499999999,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1723.0,74.0,66.9225,0.9717948717948719,0.915,-0.058443271767810084,77.0,-24.0,0.058443271767810084
1731.0,73.0,65.9825,0.9730769230769232,1.0,0.02766798418972322,77.0,-24.0,0.02766798418972322
1736.0,74.0,67.02,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1730.0,76.0,68.97500000000001,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1736.0,77.0,70.435,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1730.0,77.0,70.39375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1728.0,74.0,66.96,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1734.0,72.0,65.005,0.9743589743589746,0.992,0.018105263157894517,77.0,-24.0,0.018105263157894517
1724.0,74.0,66.92999999999999,0.9717948717948719,1.0,0.029023746701846858,77.0,-24.0,0.029023746701846858
1731.0,75.0,67.9825,0.9705128205128206,1.0,0.030383091149273338,77.0,-24.0,0.030383091149273338
1726.0,76.0,68.94500000000001,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1725.0,77.0,70.359375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1728.0,76.0,68.96,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1721.0,73.0,65.9075,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1729.0,73.0,65.9675,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1725.0,75.0,67.9375,0.9705128205128206,1.0,0.030383091149273338,77.0,-24.0,0.030383091149273338
1725.0,76.0,68.9375,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1727.0,77.0,70.373125,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1726.0,73.0,65.94500000000001,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1726.0,73.0,65.94500000000001,0.9730769230769232,0.985,0.012252964426877358,77.0,-24.0,0.012252964426877358
1726.0,74.0,66.945,0.9717948717948719,0.892,-0.08211081794195259,77.0,-24.0,0.08211081794195259
1724.0,76.0,68.92999999999999,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1722.0,77.0,70.33875,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1724.0,75.0,67.93,0.9705128205128206,0.892,-0.08089828269484817,77.0,-24.0,0.08089828269484817
1725.0,73.0,65.9375,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1725.0,74.0,66.9375,0.9717948717948719,0.985,0.013588390501319143,77.0,-24.0,0.013588390501319143
1722.0,76.0,68.915,0.9692307692307693,0.877,-0.09515873015873026,77.0,-24.0,0.09515873015873026
1723.0,76.0,68.9225,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1723.0,77.0,70.345625,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1722.0,74.0,66.915,0.9717948717948719,0.992,0.020791556728232078,77.0,-25.0,0.020791556728232078
1717.0,73.0,65.8775,0.9730769230769232,0.985,0.012252964426877358,77.0,-25.0,0.012252964426877358
1727.0,73.0,65.9525,0.9730769230769232,0.992,0.019446640316205428,77.0,-25.0,0.019446640316205428
1717.0,75.0,67.8775,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1723.0,75.0,67.9225,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1726.0,77.0,70.36625000000001,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1719.0,74.0,66.8925,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1722.0,73.0,65.915,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1716.0,75.0,67.87,0.9705128205128206,0.985,0.014927344782034222,77.0,-24.0,0.014927344782034222
1716.0,76.0,68.87,0.9692307692307693,0.977,0.008015873015872881,77.0,-24.0,0.008015873015872881
1722.0,77.0,70.33875,0.9692307692307693,0.885,-0.086904761904762,77.0,-24.0,0.086904761904762
1708.0,74.0,66.80999999999999,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1714.0,73.0,65.855,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1719.0,74.0,66.8925,0.9717948717948719,0.885,-0.08931398416886552,77.0,-24.0,0.08931398416886552
1712.0,76.0,68.84,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1714.0,76.0,68.855,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1714.0,74.0,66.855,0.9717948717948719,0.954,-0.01831134564643814,77.0,-24.0,0.01831134564643814
1707.0,73.0,65.8025,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1716.0,74.0,66.86999999999999,0.9717948717948719,0.992,0.020791556728232078,77.0,-24.0,0.020791556728232078
1712.0,76.0,68.84,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1714.0,77.0,70.28375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1713.0,75.0,67.8475,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1710.0,72.0,64.825,0.9743589743589746,0.985,0.010921052631578724,77.0,-24.0,0.010921052631578724
1712.0,75.0,67.84,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1708.0,75.0,67.81,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1711.0,77.0,70.263125,0.9692307692307693,1.0,0.031746031746031626,77.0,-24.0,0.031746031746031626
1705.0,73.0,65.7875,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1713.0,73.0,65.8475,0.9730769230769232,0.892,-0.08332015810276687,77.0,-24.0,0.08332015810276687
1707.0,75.0,67.8025,0.9705128205128206,0.992,0.022140026420079142,77.0,-24.0,0.022140026420079142
1706.0,76.0,68.795,0.9692307692307693,0.985,0.016269841269841143,77.0,-24.0,0.016269841269841143
1707.0,75.0,67.8025,0.9705128205128206,0.885,-0.08811096433289309,77.0,-24.0,0.08811096433289309
1702.0,73.0,65.765,0.9730769230769232,0.985,0.012252964426877358,77.0,-24.0,0.012252964426877358
1704.0,73.0,65.78,0.9730769230769232,0.985,0.012252964426877358,77.0,-24.0,0.012252964426877358
1712.0,76.0,68.84,0.9692307692307693,0.877,-0.09515873015873026,77.0,-24.0,0.09515873015873026
1701.0,77.0,70.19437500000001,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1710.0,76.0,68.825,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1701.0,73.0,65.75750000000001,0.9730769230769232,0.977,0.004031620553359564,77.0,-24.0,0.004031620553359564
1702.0,75.0,67.765,0.9705128205128206,0.985,0.014927344782034222,77.0,-24.0,0.014927344782034222
1704.0,76.0,68.78,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1698.0,77.0,70.17375,0.9692307692307693,0.992,0.02349206349206337,77.0,-24.0,0.02349206349206337
1703.0,73.0,65.7725,0.9730769230769232,0.992,0.019446640316205428,77.0,-24.0,0.019446640316205428
1702.0,72.0,64.765,0.9743589743589745,0.992,0.018105263157894635,77.0,-24.0,0.018105263157894635
1696.0,75.0,67.72,0.9705128205128206,0.985,0.014927344782034222,76.0,-24.0,0.014927344782034222
1701.0,77.0,70.19437500000001,0.9692307692307693,0.992,0.02349206349206337,76.0,-24.0,0.02349206349206337
1700.0,75.0,67.75,0.9705128205128206,0.992,0.022140026420079142,76.0,-24.0,0.022140026420079142
1695.0,73.0,65.7125,0.9730769230769232,0.992,0.019446640316205428,76.0,-24.0,0.019446640316205428
1702.0,74.0,66.76499999999999,0.9717948717948719,0.992,0.020791556728232078,76.0,-24.0,0.020791556728232078
1694.0,77.0,70.14625000000001,0.9692307692307693,0.892,-0.07968253968253977,76.0,-24.0,0.07968253968253977
1694.0,76.0,68.705,0.9692307692307693,0.992,0.02349206349206337,76.0,-24.0,0.02349206349206337
1699.0,73.0,65.74249999999999,0.9730769230769232,0.985,0.012252964426877358,76.0,-24.0,0.012252964426877358
1692.0,75.0,67.69,0.9705128205128206,0.885,-0.08811096433289309,76.0,-24.0,0.08811096433289309
1694.0,76.0,68.705,0.9692307692307693,0.992,0.02349206349206337,76.0,-24.0,0.02349206349206337
1695.0,76.0,68.71249999999999,0.9692307692307693,0.977,0.008015873015872881,76.0,-24.0,0.008015873015872881
1694.0,73.0,65.705,0.9730769230769232,0.885,-0.09051383399209494,76.0,-24.0,0.09051383399209494
1695.0,74.0,66.71249999999999,0.9717948717948719,0.992,0.020791556728232078,76.0,-24.0,0.020791556728232078
1692.0,76.0,68.69,0.9692307692307693,0.977,0.008015873015872881,76.0,-24.0,0.008015873015872881
1694.0,76.0,68.705,0.9692307692307693,0.985,0.016269841269841143,76.0,-24.0,0.016269841269841143
